Filename,Version,BG Th V1,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V2,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V3,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos
F_CYL_OUTR_18_LEN_132.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_142.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_152.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_162.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_172.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_182.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_192.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
F_CYL_OUTR_18_LEN_22.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_32.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_42.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_52.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_62.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_72.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_82.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_18_LEN_92.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
F_CYL_OUTR_19_LEN_102.LOG,1,18,0,18,0,0,2,18,0,18,0,0,3,18,0,18,0,0
F_CYL_OUTR_19_LEN_112.LOG,1,18,0,18,0,0,2,18,0,18,0,0,3,18,0,18,0,0
F_CYL_OUTR_19_LEN_12.LOG,1,11,0,11,0,0,2,11.996572,0.058462,12,-16.983019,286.5047,3,11.996572,0.058462,12,-16.983019,286.5047
F_CYL_OUTR_19_LEN_122.LOG,1,18,0,18,0,0,2,18,0,18,0,0,3,18,0,18,0,0
F_CYL_OUTR_19_LEN_132.LOG,1,18,0,18,0,0,2,18,0,18,0,0,3,18,0,18,0,0
F_CYL_OUTR_19_LEN_142.LOG,1,18,0,18,0,0,2,18,0,18,0,0,3,18,0,18,0,0
F_CYL_OUTR_19_LEN_152.LOG,1,18,0,18,0,0,2,18,0,18,0,0,3,18,0,18,0,0
F_CYL_OUTR_19_LEN_162.LOG,1,18,0,18,0,0,2,18,0,18,0,0,3,18,0,18,0,0
